InvoiceDate,CustomerID,TotalAmount,Quantity,InvoiceNo,Country,Cluster
2023-10-07 14:28:00,16354.0,29.700000000000003,6,1,United Kingdom,0
2023-10-07 14:28:00,17509.0,898.14,500,1,United Kingdom,1
2023-10-07 14:43:00,15208.0,172.3,64,1,United Kingdom,1
2023-10-07 14:46:00,14029.0,128.26,106,1,United Kingdom,0
2023-10-07 15:01:00,17509.0,639.69,353,1,United Kingdom,1
2023-10-07 15:15:00,12492.0,136.82,123,1,Germany,0
2023-10-07 15:18:00,13456.0,380.51,239,1,United Kingdom,1
2023-10-07 15:23:00,12778.0,171.93,212,1,Netherlands,1
2023-10-07 15:26:00,17509.0,898.14,500,1,United Kingdom,1
2023-10-07 15:38:00,14825.0,151.24,65,1,United Kingdom,1
2023-10-07 15:40:00,18136.0,64.67999999999999,60,1,United Kingdom,1
2023-10-07 15:45:00,13755.0,495.66,249,1,United Kingdom,1
2023-10-07 16:03:00,16918.0,206.24,140,1,United Kingdom,1
2023-10-07 16:06:00,16918.0,2.08,1,1,United Kingdom,1
2023-10-09 10:13:00,15465.0,7.5,2,1,United Kingdom,1
2023-10-09 10:23:00,16104.0,251.51,120,1,United Kingdom,0
2023-10-09 10:29:00,16326.0,331.03000000000003,100,1,United Kingdom,1
2023-10-09 10:48:00,13259.0,292.32,132,1,United Kingdom,0
2023-10-09 11:15:00,13558.0,121.26,67,1,United Kingdom,1
2023-10-09 11:29:00,17811.0,49.02,35,1,United Kingdom,1
2023-10-09 11:32:00,16248.0,152.94,78,1,United Kingdom,0
2023-10-09 11:50:00,12748.0,224.53,449,1,United Kingdom,1
2023-10-09 11:53:00,16066.0,364.59,356,1,United Kingdom,1
2023-10-09 12:04:00,14595.0,141.75,96,1,United Kingdom,1
2023-10-09 12:19:00,17323.0,158.82,108,1,United Kingdom,1
2023-10-09 12:20:00,16873.0,1143.92,644,1,United Kingdom,1
2023-10-09 12:44:00,16809.0,149.68,87,1,United Kingdom,1
2023-10-09 12:49:00,15612.0,69.65,31,1,United Kingdom,0
2023-10-09 12:59:00,13113.0,77.0,64,1,United Kingdom,1
2023-10-09 13:11:00,15787.0,492.05,286,1,United Kingdom,0
2023-10-09 13:15:00,16595.0,360.16,335,1,United Kingdom,0
2023-10-09 13:15:00,16931.0,192.25,128,1,United Kingdom,1
2023-10-09 13:19:00,16931.0,4.35,3,1,United Kingdom,1
2023-10-09 13:21:00,13260.0,82.32000000000001,24,1,United Kingdom,0
2023-10-09 13:28:00,15821.0,254.18,94,1,United Kingdom,0
2023-10-09 13:30:00,15756.0,168.12,75,1,United Kingdom,1
2023-10-09 13:41:00,18088.0,167.67000000000002,109,1,United Kingdom,0
2023-10-09 13:44:00,16685.0,241.74,386,1,United Kingdom,0
2023-10-09 13:58:00,14040.0,676.0600000000001,180,1,United Kingdom,1
2023-10-09 13:58:00,16685.0,82.5,10,1,United Kingdom,0
2023-10-09 14:22:00,17790.0,328.53000000000003,129,1,United Kingdom,1
2023-10-09 14:30:00,13193.0,117.88,50,1,United Kingdom,0
2023-10-09 14:48:00,13212.0,216.22,78,1,United Kingdom,0
2023-10-09 15:01:00,16332.0,129.93,49,1,United Kingdom,1
2023-10-09 15:04:00,16518.0,293.62,203,1,United Kingdom,1
2023-10-09 15:17:00,13212.0,75.25,17,1,United Kingdom,0
2023-10-09 15:24:00,14801.0,193.14,175,1,United Kingdom,0
2023-10-09 15:40:00,16380.0,422.03,788,1,United Kingdom,0
2023-10-09 15:47:00,15606.0,165.3,70,1,United Kingdom,1
2023-10-09 16:05:00,14514.0,432.64,320,1,United Kingdom,1
2023-10-09 16:11:00,14415.0,281.11,141,1,United Kingdom,1
2023-10-09 16:22:00,16921.0,169.79,171,1,United Kingdom,0
2023-10-10 08:23:00,15193.0,357.72,124,1,United Kingdom,0
2023-10-10 08:58:00,17509.0,898.14,500,1,United Kingdom,1
2023-10-10 09:01:00,14027.0,104.82,62,1,United Kingdom,0
2023-10-10 09:06:00,17025.0,60.0,48,1,United Kingdom,1
2023-10-10 09:14:00,14665.0,559.52,238,1,United Kingdom,1
2023-10-10 09:41:00,16179.0,215.83,99,1,United Kingdom,0
2023-10-10 09:41:00,17648.0,540.89,164,1,United Kingdom,1
2023-10-10 09:53:00,15152.0,306.09000000000003,213,1,United Kingdom,1
2023-10-10 09:56:00,13767.0,169.41000000000003,87,1,United Kingdom,1
2023-10-10 10:13:00,12682.0,113.4,61,1,France,1
2023-10-10 10:16:00,13098.0,165.8,56,1,United Kingdom,1
2023-10-10 10:16:00,17227.0,107.11,205,1,United Kingdom,1
2023-10-10 10:23:00,15304.0,35.400000000000006,12,1,United Kingdom,1
2023-10-10 10:29:00,13756.0,292.99,233,1,United Kingdom,1
2023-10-10 10:45:00,14297.0,477.5,326,1,United Kingdom,1
2023-10-10 10:51:00,13373.0,921.52,626,1,United Kingdom,1
2023-10-10 10:57:00,13098.0,303.34000000000003,173,1,United Kingdom,1
2023-10-10 11:20:00,13473.0,136.38,62,1,United Kingdom,1
2023-10-10 11:30:00,14419.0,126.39,50,1,United Kingdom,1
2023-10-10 11:32:00,16637.0,286.48,200,1,United Kingdom,1
2023-10-10 11:37:00,17425.0,688.97,371,1,United Kingdom,0
2023-10-10 11:47:00,16960.0,156.56,133,1,United Kingdom,1
2023-10-10 11:50:00,17377.0,168.3,34,1,United Kingdom,1
2023-10-10 11:59:00,13418.0,296.43,109,1,United Kingdom,1
2023-10-10 12:00:00,14128.0,331.96,295,1,United Kingdom,0
2023-10-10 12:18:00,18169.0,151.65,57,1,United Kingdom,0
2023-10-10 12:19:00,18126.0,206.82999999999998,144,1,United Kingdom,0
2023-10-10 12:23:00,16688.0,183.75,105,1,United Kingdom,0
2023-10-10 12:26:00,17706.0,770.07,370,1,United Kingdom,1
2023-10-10 12:28:00,16982.0,384.06,182,1,United Kingdom,0
2023-10-10 12:29:00,17706.0,113.91,33,1,United Kingdom,1
2023-10-10 12:30:00,15330.0,134.4,336,1,United Kingdom,0
2023-10-10 12:34:00,14719.0,317.22,168,1,United Kingdom,1
2023-10-10 12:35:00,14606.0,111.55,45,1,United Kingdom,1
2023-10-10 12:37:00,14911.0,1209.88,646,1,EIRE,1
2023-10-10 12:50:00,16395.0,214.69,276,1,United Kingdom,1
2023-10-10 12:51:00,13429.0,165.72,244,1,United Kingdom,0
2023-10-10 13:03:00,12682.0,313.18,160,1,France,1
2023-10-10 13:04:00,16776.0,343.28,250,1,United Kingdom,0
2023-10-10 13:11:00,16954.0,115.68,84,1,United Kingdom,1
2023-10-10 13:12:00,16385.0,238.54,101,1,United Kingdom,1
2023-10-10 13:13:00,17652.0,370.05,126,1,United Kingdom,1
2023-10-10 13:17:00,17214.0,205.0,54,1,United Kingdom,1
2023-10-10 13:27:00,14201.0,120.3,148,1,United Kingdom,1
2023-10-10 13:30:00,15608.0,660.64,352,1,United Kingdom,0
2023-10-10 13:31:00,15211.0,511.34000000000003,123,1,United Kingdom,1
2023-10-10 13:33:00,15608.0,24.96,24,1,United Kingdom,0
2023-10-10 13:33:00,17841.0,285.65,243,1,United Kingdom,1
2023-10-10 13:34:00,13980.0,152.94,156,1,United Kingdom,0
2023-10-10 13:37:00,14132.0,243.7,211,1,United Kingdom,1
2023-10-10 13:38:00,14451.0,302.59,185,1,United Kingdom,0
2023-10-10 13:41:00,17372.0,156.61,72,1,United Kingdom,1
2023-10-10 13:54:00,15128.0,300.76,336,1,United Kingdom,1
2023-10-10 13:55:00,13352.0,347.97999999999996,320,1,United Kingdom,0
2023-10-10 13:56:00,17462.0,212.28,72,1,United Kingdom,0
2023-10-10 14:02:00,15553.0,437.23,451,1,United Kingdom,0
2023-10-10 14:25:00,15886.0,123.09,107,1,United Kingdom,0
2023-10-10 14:37:00,16549.0,318.04,158,1,United Kingdom,1
2023-10-10 14:37:00,17203.0,158.35999999999999,156,1,United Kingdom,0
2023-10-10 14:38:00,17284.0,158.44,124,1,United Kingdom,1
2023-10-10 14:42:00,12748.0,12.12,13,1,United Kingdom,1
2023-10-10 14:49:00,12431.0,332.68,196,1,Belgium,1
2023-10-10 14:55:00,13224.0,943.69,853,1,United Kingdom,0
2023-10-10 14:57:00,16133.0,133.96,78,1,United Kingdom,1
2023-10-10 15:15:00,12427.0,282.58,114,1,Germany,1
2023-10-10 15:27:00,14529.0,261.62,152,1,United Kingdom,0
2023-10-10 15:39:00,13666.0,20.6,4,1,United Kingdom,1
2023-10-10 15:39:00,14535.0,1210.28,863,1,United Kingdom,1
2023-10-10 15:42:00,15801.0,869.98,466,1,United Kingdom,0
2023-10-10 16:03:00,16791.0,434.55,177,1,United Kingdom,1
2023-10-10 16:06:00,12607.0,1579.51,1228,1,USA,0
2023-10-10 16:58:00,17589.0,486.84999999999997,309,1,United Kingdom,1
2023-10-10 17:00:00,17459.0,300.39,227,1,United Kingdom,0
2023-10-10 17:00:00,17552.0,16.5,10,1,United Kingdom,1
2023-10-10 17:09:00,14911.0,17.4,12,1,EIRE,1
2023-10-10 17:12:00,14096.0,2534.08,761,1,United Kingdom,1
2023-10-10 17:13:00,14533.0,23.4,12,1,United Kingdom,1
2023-10-10 17:26:00,14395.0,310.54,156,1,United Kingdom,1
2023-10-11 08:23:00,14194.0,530.35,237,1,United Kingdom,1
2023-10-11 08:30:00,14051.0,144.6,60,1,United Kingdom,1
2023-10-11 09:05:00,16422.0,210.96,216,1,United Kingdom,1
2023-10-11 09:05:00,16861.0,102.96,116,1,United Kingdom,0
2023-10-11 09:10:00,16136.0,359.04,254,1,United Kingdom,1
2023-10-11 09:19:00,12772.0,752.47,551,1,Portugal,0
2023-10-11 09:19:00,15858.0,125.8,122,1,United Kingdom,1
2023-10-11 09:23:00,14857.0,650.6,276,1,United Kingdom,0
2023-10-11 09:24:00,14744.0,83.75,35,1,United Kingdom,1
2023-10-11 09:26:00,17965.0,48.46,65,1,United Kingdom,1
2023-10-11 09:29:00,18241.0,125.85000000000001,47,1,United Kingdom,1
2023-10-11 09:41:00,14841.0,319.31,167,1,United Kingdom,1
2023-10-11 09:50:00,13283.0,68.16,60,1,United Kingdom,0
2023-10-11 09:53:00,16561.0,264.96,158,1,United Kingdom,0
2023-10-11 10:16:00,13109.0,365.69,248,1,United Kingdom,0
2023-10-11 10:22:00,15370.0,33.0,4,1,United Kingdom,1
2023-10-11 10:24:00,14397.0,68.9,58,1,United Kingdom,1
2023-10-11 10:33:00,14952.0,90.84,156,1,United Kingdom,1
2023-10-11 10:36:00,13089.0,621.97,333,1,United Kingdom,1
2023-10-11 10:39:00,14121.0,233.1,234,1,United Kingdom,1
2023-10-11 10:41:00,13971.0,371.66,278,1,United Kingdom,1
2023-10-11 10:43:00,12371.0,1237.26,476,1,Switzerland,0
2023-10-11 11:02:00,14800.0,0.38,1,1,United Kingdom,1
2023-10-11 11:03:00,17119.0,547.25,306,1,United Kingdom,0
2023-10-11 11:34:00,18075.0,229.22,255,1,United Kingdom,1
2023-10-11 11:35:00,17071.0,302.65000000000003,115,1,United Kingdom,1
2023-10-11 11:38:00,18180.0,326.66,538,1,United Kingdom,1
2023-10-11 11:43:00,13517.0,516.24,388,1,United Kingdom,1
2023-10-11 11:49:00,16837.0,661.2,416,1,United Kingdom,1
2023-10-11 11:55:00,14175.0,1677.61,837,1,United Kingdom,1
2023-10-11 12:05:00,16076.0,244.86,110,1,United Kingdom,1
2023-10-11 12:08:00,17620.0,81.44,60,1,United Kingdom,0
2023-10-11 12:17:00,14141.0,95.37,39,1,United Kingdom,0
2023-10-11 12:27:00,15024.0,148.45000000000002,37,1,United Kingdom,1
2023-10-11 12:27:00,17412.0,160.4,116,1,United Kingdom,1
2023-10-11 12:34:00,12530.0,440.63,313,1,Germany,1
2023-10-11 12:36:00,17888.0,250.9,185,1,United Kingdom,1
2023-10-11 12:38:00,12474.0,522.36,254,1,Germany,1
2023-10-11 12:41:00,15024.0,73.66,127,1,United Kingdom,1
2023-10-11 12:49:00,12824.0,349.42,226,1,United Kingdom,0
2023-10-11 13:09:00,16086.0,167.61,91,1,United Kingdom,1
2023-10-11 13:12:00,17659.0,308.86,160,1,United Kingdom,1
2023-10-11 13:13:00,13263.0,277.75,210,1,United Kingdom,1
2023-10-11 13:34:00,14911.0,22.95,13,1,EIRE,1
2023-10-11 13:45:00,17863.0,731.98,683,1,United Kingdom,1
2023-10-11 13:49:00,14710.0,172.91,115,1,United Kingdom,0
2023-10-11 14:10:00,14911.0,423.4,386,1,EIRE,1
2023-10-11 14:10:00,16120.0,376.65999999999997,392,1,United Kingdom,0
2023-10-11 14:17:00,16120.0,39.599999999999994,24,1,United Kingdom,0
2023-10-11 14:18:00,14866.0,39.6,72,1,United Kingdom,0
2023-10-11 14:19:00,17554.0,210.14,120,1,United Kingdom,1
2023-10-11 14:20:00,13627.0,100.77000000000001,67,1,United Kingdom,1
2023-10-11 14:21:00,16362.0,89.71,59,1,United Kingdom,0
2023-10-11 14:22:00,16120.0,17.1,8,1,United Kingdom,0
2023-10-11 14:24:00,13919.0,171.66,136,1,Denmark,0
2023-10-11 14:33:00,12362.0,355.8,162,1,Belgium,1
2023-10-11 14:34:00,17837.0,163.15,54,1,United Kingdom,1
2023-10-11 14:37:00,15955.0,363.33,179,1,United Kingdom,1
2023-10-11 14:39:00,14624.0,210.25,138,1,United Kingdom,0
2023-10-11 14:51:00,16171.0,73.2,24,1,United Kingdom,0
2023-10-11 14:52:00,12536.0,4017.81,2711,1,France,1
2023-10-11 14:54:00,15351.0,53.0,20,1,United Kingdom,1
2023-10-11 14:59:00,14911.0,768.64,1704,1,EIRE,1
2023-10-11 15:03:00,13690.0,127.4,64,1,United Kingdom,0
2023-10-11 15:10:00,12836.0,500.33000000000004,206,1,United Kingdom,1
2023-10-11 15:10:00,14640.0,252.97,89,1,United Kingdom,1
2023-10-11 15:26:00,17769.0,376.9,132,1,United Kingdom,1
2023-10-11 15:36:00,13969.0,720.07,386,1,United Kingdom,1
2023-10-11 15:45:00,12381.0,6.0,1,1,Norway,1
2023-10-11 15:53:00,12948.0,303.37,153,1,United Kingdom,1
2023-10-11 16:25:00,13208.0,290.15,161,1,United Kingdom,1
2023-10-11 16:50:00,16161.0,399.25,183,1,United Kingdom,1
2023-10-12 08:10:00,14911.0,96.8,28,1,EIRE,1
2023-10-12 08:56:00,17489.0,168.07999999999998,196,1,United Kingdom,0
2023-10-12 09:08:00,15840.0,113.82,140,1,United Kingdom,0
2023-10-12 09:10:00,15281.0,140.37,83,1,United Kingdom,1
2023-10-12 09:13:00,18171.0,187.5,144,1,United Kingdom,1
2023-10-12 09:20:00,15421.0,211.0,121,1,United Kingdom,1
2023-10-12 09:29:00,14156.0,194.65,59,1,EIRE,1
2023-10-12 09:35:00,16652.0,404.12,128,1,United Kingdom,1
2023-10-12 09:50:00,14911.0,803.24,510,1,EIRE,1
2023-10-12 09:54:00,13208.0,6.4799999999999995,18,1,United Kingdom,1
2023-10-12 10:04:00,14911.0,25.5,2,1,EIRE,1
2023-10-12 10:08:00,14541.0,56.0,20,1,United Kingdom,1
2023-10-12 10:18:00,17064.0,321.55,123,1,United Kingdom,1
2023-10-12 10:20:00,13520.0,424.17,275,1,Switzerland,1
2023-10-12 10:23:00,18287.0,546.88,714,1,United Kingdom,0
2023-10-12 10:26:00,17193.0,24.900000000000002,6,1,United Kingdom,0
2023-10-12 10:35:00,17173.0,103.20000000000002,48,1,United Kingdom,0
2023-10-12 10:36:00,12518.0,327.96000000000004,306,1,Germany,1
2023-10-12 10:45:00,17913.0,193.54999999999998,189,1,United Kingdom,1
2023-10-12 10:50:00,17934.0,269.69,174,1,United Kingdom,0
2023-10-12 10:51:00,13842.0,581.6899999999999,471,1,United Kingdom,1
2023-10-12 11:08:00,14642.0,19.8,4,1,United Kingdom,0
2023-10-12 11:22:00,12602.0,153.12,162,1,France,0
2023-10-12 11:30:00,12381.0,4.5,1,1,Norway,1
2023-10-12 11:32:00,16607.0,168.55,109,1,United Kingdom,1
2023-10-12 11:33:00,15038.0,15.0,12,1,United Kingdom,1
2023-10-12 11:33:00,17190.0,193.69,141,1,United Kingdom,0
2023-10-12 11:40:00,12633.0,215.23000000000002,94,1,Germany,1
2023-10-12 11:43:00,12664.0,36.0,2,1,Finland,1
2023-10-12 11:45:00,13985.0,626.92,276,1,United Kingdom,1
2023-10-12 11:49:00,12569.0,103.5,27,1,Germany,1
2023-10-12 11:55:00,13575.0,147.41,115,1,United Kingdom,0
2023-10-12 11:58:00,17346.0,245.19,171,1,United Kingdom,1
2023-10-12 12:01:00,12709.0,349.62,274,1,Germany,1
2023-10-12 12:08:00,12444.0,243.71,45,1,Norway,1
2023-10-12 12:10:00,14761.0,60.60000000000001,24,1,United Kingdom,1
2023-10-12 12:16:00,17193.0,49.92,24,1,United Kingdom,0
2023-10-12 12:19:00,16241.0,110.03,86,1,United Kingdom,1
2023-10-12 12:24:00,15311.0,161.72,110,1,United Kingdom,1
2023-10-12 12:30:00,12679.0,36.0,2,1,France,1
2023-10-12 12:31:00,16203.0,214.6,104,1,United Kingdom,1
2023-10-12 12:42:00,13115.0,693.07,508,1,United Kingdom,1
2023-10-12 12:44:00,13704.0,397.29,168,1,United Kingdom,1
2023-10-12 12:47:00,17841.0,511.16,349,1,United Kingdom,1
2023-10-12 12:51:00,17173.0,180.36,72,1,United Kingdom,0
2023-10-12 12:54:00,12691.0,103.9,51,1,France,1
2023-10-12 12:58:00,14299.0,237.46,182,1,United Kingdom,1
2023-10-12 12:59:00,18229.0,190.54000000000002,66,1,United Kingdom,1
2023-10-12 13:14:00,15831.0,300.65,417,1,United Kingdom,1
2023-10-12 13:14:00,16753.0,223.92000000000002,189,1,United Kingdom,0
2023-10-12 13:17:00,16295.0,336.4,324,1,United Kingdom,0
2023-10-12 13:20:00,14852.0,648.27,357,1,United Kingdom,1
2023-10-12 13:28:00,13058.0,90.15,17,1,United Kingdom,0
2023-10-12 13:30:00,14834.0,233.74,96,1,United Kingdom,1
2023-10-12 13:31:00,13865.0,118.22,50,1,United Kingdom,1
2023-10-12 13:55:00,17410.0,449.15,203,1,United Kingdom,1
2023-10-12 14:08:00,14911.0,635.07,394,1,EIRE,1
2023-10-12 14:10:00,13468.0,100.58,22,1,United Kingdom,1
2023-10-12 14:18:00,12553.0,429.75,216,1,France,1
2023-10-12 14:21:00,17676.0,309.24,248,1,United Kingdom,1
2023-10-12 14:22:00,17293.0,186.39,135,1,United Kingdom,1
2023-10-12 14:33:00,13983.0,12.969999999999999,13,1,United Kingdom,1
2023-10-12 14:42:00,17737.0,87.39,57,1,United Kingdom,0
2023-10-12 14:46:00,12583.0,48.599999999999994,37,1,France,1
2023-10-12 14:48:00,13078.0,190.8,50,1,United Kingdom,1
2023-10-12 14:56:00,17314.0,670.63,637,1,United Kingdom,1
2023-10-12 15:01:00,13464.0,674.68,403,1,United Kingdom,0
2023-10-12 15:06:00,15555.0,167.47,38,1,United Kingdom,1
2023-10-12 15:22:00,18277.0,110.38,68,1,United Kingdom,0
2023-10-12 15:27:00,14775.0,310.44,372,1,United Kingdom,1
2023-10-12 15:35:00,17528.0,467.36,360,1,United Kingdom,1
2023-10-12 15:39:00,15144.0,416.6,140,1,United Kingdom,1
2023-10-12 15:41:00,16945.0,231.82,164,1,United Kingdom,1
2023-10-12 15:42:00,16945.0,46.8,64,1,United Kingdom,1
2023-10-12 15:49:00,17096.0,158.91000000000003,49,1,United Kingdom,1
2023-10-12 17:00:00,12667.0,460.13,391,1,Finland,0
2023-10-12 17:19:00,16085.0,120.33,97,1,United Kingdom,1
2023-10-13 08:27:00,16523.0,249.60000000000002,120,1,United Kingdom,1
2023-10-13 08:28:00,16523.0,33.0,4,1,United Kingdom,1
2023-10-13 08:42:00,12685.0,239.32,100,1,France,1
2023-10-13 09:16:00,14291.0,359.6,247,1,United Kingdom,1
2023-10-13 09:30:00,12498.0,247.25,69,1,Germany,0
2023-10-13 09:45:00,13930.0,127.33999999999999,64,1,United Kingdom,0
2023-10-13 09:55:00,13477.0,464.07,347,1,United Kingdom,1
2023-10-13 10:09:00,17315.0,210.03,87,1,United Kingdom,1
2023-10-13 10:20:00,14211.0,355.78000000000003,172,1,United Kingdom,1
2023-10-13 10:23:00,13777.0,46.440000000000005,48,1,United Kingdom,1
2023-10-13 10:25:00,17169.0,527.1,424,1,United Kingdom,0
2023-10-13 10:26:00,17509.0,898.14,508,1,United Kingdom,1
2023-10-13 10:52:00,14217.0,102.95,27,1,United Kingdom,1
2023-10-13 10:54:00,14537.0,210.95999999999998,84,1,United Kingdom,0
2023-10-13 10:55:00,15489.0,330.8,130,1,United Kingdom,1
2023-10-13 10:57:00,12584.0,318.06,60,1,Italy,1
2023-10-13 11:37:00,13784.0,40.8,48,1,United Kingdom,1
2023-10-13 11:50:00,12766.0,1063.41,824,1,Portugal,1
2023-10-13 11:53:00,14180.0,85.95,21,1,United Kingdom,1
2023-10-13 11:57:00,14963.0,192.15,128,1,United Kingdom,1
2023-10-13 11:58:00,17279.0,60.33,14,1,United Kingdom,0
2023-10-13 12:06:00,17063.0,387.7,230,1,United Kingdom,1
2023-10-13 12:07:00,13487.0,166.6,52,1,United Kingdom,1
2023-10-13 12:07:00,17063.0,35.400000000000006,12,1,United Kingdom,1
2023-10-13 12:17:00,15116.0,253.86,228,1,United Kingdom,1
2023-10-13 12:21:00,16770.0,113.62,93,1,United Kingdom,1
2023-10-13 12:26:00,12876.0,1021.19,1175,1,Belgium,0
2023-10-13 12:30:00,15005.0,166.48,128,1,United Kingdom,1
2023-10-13 12:38:00,13827.0,111.29,46,1,United Kingdom,0
2023-10-13 12:46:00,14251.0,521.1,438,1,United Kingdom,0
2023-10-13 12:47:00,12359.0,1981.8500000000001,625,1,Cyprus,1
2023-10-13 12:50:00,12446.0,1002.3100000000001,351,1,RSA,0
2023-10-13 12:52:00,17567.0,475.65,369,1,United Kingdom,1
2023-10-13 12:58:00,15511.0,192.35,52,1,United Kingdom,1
2023-10-13 12:59:00,15272.0,422.98,128,1,United Kingdom,0
2023-10-13 12:59:00,16121.0,579.22,444,1,United Kingdom,1
2023-10-13 13:00:00,14527.0,131.48,37,1,United Kingdom,1
2023-10-13 13:20:00,17892.0,10.2,4,1,United Kingdom,0
2023-10-13 13:24:00,14421.0,204.48000000000002,140,1,United Kingdom,0
2023-10-13 13:35:00,18096.0,474.05,520,1,United Kingdom,1
2023-10-13 13:42:00,16042.0,388.72,214,1,United Kingdom,1
2023-10-13 13:43:00,16042.0,43.800000000000004,60,1,United Kingdom,1
2023-10-13 13:43:00,16670.0,341.78,181,1,United Kingdom,1
2023-10-13 13:44:00,14624.0,15.600000000000001,24,1,United Kingdom,0
2023-10-13 13:53:00,12631.0,480.5,232,1,Finland,0
2023-10-13 13:58:00,14234.0,369.78,502,1,United Kingdom,0
2023-10-13 14:08:00,14975.0,131.89,251,1,United Kingdom,0
2023-10-13 14:10:00,15367.0,434.40999999999997,303,1,United Kingdom,1
2023-10-13 14:13:00,15367.0,27.0,4,1,United Kingdom,1
2023-10-13 14:18:00,13853.0,462.9,212,1,United Kingdom,0
2023-10-13 14:28:00,17813.0,2.49,1,1,United Kingdom,1
2023-10-13 14:37:00,16773.0,171.59,171,1,United Kingdom,0
2023-10-13 14:47:00,16430.0,110.94999999999999,37,1,United Kingdom,0
2023-10-13 14:48:00,17181.0,84.39999999999999,25,1,United Kingdom,0
2023-10-13 14:59:00,12613.0,1590.26,846,1,Germany,1
2023-10-13 15:08:00,16793.0,243.84,146,1,United Kingdom,0
2023-10-13 15:15:00,13668.0,188.94,97,1,United Kingdom,1
2023-10-13 15:19:00,13719.0,250.49,77,1,United Kingdom,1
2023-10-13 15:23:00,16775.0,208.43,62,1,United Kingdom,1
2023-10-13 15:28:00,15271.0,79.5,34,1,United Kingdom,1
2023-10-13 15:38:00,17841.0,437.43,200,1,United Kingdom,1
2023-10-13 15:43:00,13911.0,39.72,98,1,United Kingdom,1
2023-10-13 15:47:00,16682.0,47.52,72,1,United Kingdom,1
2023-10-13 15:49:00,16570.0,528.01,271,1,United Kingdom,1
2023-10-13 15:50:00,16570.0,31.8,4,1,United Kingdom,1
2023-10-13 15:50:00,18160.0,319.51,147,1,United Kingdom,0
2023-10-13 15:58:00,18130.0,313.86,258,1,United Kingdom,0
2023-10-13 16:01:00,17614.0,390.07,238,1,United Kingdom,0
2023-10-13 16:14:00,14976.0,209.4,69,1,United Kingdom,1
2023-10-13 16:17:00,13858.0,216.17,75,1,United Kingdom,0
2023-10-13 16:24:00,14555.0,126.2,32,1,United Kingdom,1
2023-10-13 16:33:00,14976.0,6.5,2,1,United Kingdom,1
2023-10-13 16:37:00,14976.0,15.0,1,1,United Kingdom,1
2023-10-13 17:51:00,16224.0,429.42,318,1,United Kingdom,1
2023-10-14 08:29:00,16239.0,66.3,46,1,United Kingdom,0
2023-10-14 09:06:00,16950.0,186.54999999999998,219,1,United Kingdom,1
2023-10-14 09:21:00,18228.0,231.56,76,1,United Kingdom,0
2023-10-14 09:28:00,16566.0,38.400000000000006,48,1,United Kingdom,1
2023-10-14 09:35:00,14856.0,823.87,473,1,United Kingdom,0
2023-10-14 09:48:00,16394.0,212.68,348,1,United Kingdom,1
2023-10-14 10:03:00,14156.0,356.84,352,1,EIRE,1
2023-10-14 10:21:00,14567.0,236.40000000000003,120,1,United Kingdom,0
2023-10-14 10:25:00,14606.0,115.27,112,1,United Kingdom,1
2023-10-14 10:28:00,16168.0,73.10000000000001,14,1,United Kingdom,1
2023-10-14 10:38:00,14089.0,161.0,134,1,United Kingdom,0
2023-10-14 10:42:00,15482.0,40.0,1,1,United Kingdom,1
2023-10-14 10:47:00,15498.0,634.59,260,1,United Kingdom,1
2023-10-14 10:55:00,13115.0,15.6,8,1,United Kingdom,1
2023-10-14 11:08:00,14796.0,600.11,457,1,United Kingdom,1
2023-10-14 11:09:00,15478.0,301.45,129,1,United Kingdom,0
2023-10-14 11:15:00,13047.0,550.58,226,1,United Kingdom,1
2023-10-14 11:39:00,12380.0,396.86,226,1,Belgium,1
2023-10-14 11:42:00,12783.0,530.01,211,1,Portugal,0
2023-10-14 11:42:00,13213.0,556.7,882,1,United Kingdom,1
2023-10-14 11:43:00,17771.0,130.01,177,1,United Kingdom,1
2023-10-14 11:44:00,17404.0,15.0,1,1,Sweden,1
2023-10-14 11:55:00,13050.0,308.6,132,1,United Kingdom,1
2023-10-14 11:56:00,15484.0,225.56,228,1,United Kingdom,1
2023-10-14 12:08:00,16413.0,262.2,148,1,United Kingdom,0
2023-10-14 12:25:00,14060.0,153.54,142,1,United Kingdom,1
2023-10-14 12:28:00,14937.0,455.52,192,1,Channel Islands,0
2023-10-14 12:33:00,17677.0,293.28000000000003,140,1,United Kingdom,1
2023-10-14 12:41:00,15620.0,678.17,315,1,United Kingdom,1
2023-10-14 12:53:00,12856.0,603.4399999999999,308,1,United Kingdom,1
2023-10-14 12:55:00,13995.0,306.03,173,1,United Kingdom,1
2023-10-14 12:56:00,14390.0,789.8,427,1,United Kingdom,1
2023-10-14 12:57:00,13810.0,286.3,134,1,Germany,0
2023-10-14 13:06:00,16081.0,214.98,114,1,United Kingdom,1
2023-10-14 13:24:00,17451.0,489.27,381,2,United Kingdom,1
2023-10-14 13:35:00,15601.0,721.14,632,1,United Kingdom,1
2023-10-14 13:35:00,16416.0,333.89,188,1,United Kingdom,0
2023-10-14 13:41:00,13136.0,459.53,291,1,United Kingdom,1
2023-10-14 13:41:00,14397.0,97.96,56,1,United Kingdom,1
2023-10-14 13:49:00,13006.0,81.57,55,1,United Kingdom,0
2023-10-14 13:54:00,12477.0,461.23,165,1,Germany,1
2023-10-14 14:00:00,15132.0,106.20000000000002,36,1,United Kingdom,1
