CustomerID,Recency,Frequency,Monetary,Avg_Order_Value,Unique_Products,Customer_Lifetime,Country,Cluster,R_Score,F_Score,M_Score,RFM_Score,CLV_Estimate
17109.0,29,6,885.04,7.564444444444444,107,203,United Kingdom,1,4,5,4,454,552.2044444444443
17110.0,165,1,163.29999999999998,13.608333333333333,12,0,United Kingdom,0,2,2,1,221,29.921937751004013
17111.0,47,1,248.61,8.287,29,0,United Kingdom,0,3,2,2,322,63.015729166666674
17114.0,6,8,808.62,6.367086614173228,85,329,United Kingdom,1,5,5,4,554,2655.9847019122612
17115.0,8,3,739.7,19.46578947368421,32,224,United Kingdom,1,5,4,4,544,2368.3377192982457
17117.0,288,1,116.19999999999999,12.91111111111111,9,0,United Kingdom,0,1,2,1,121,16.30642060745867
17118.0,318,1,157.02,15.702000000000002,10,0,United Kingdom,0,1,2,1,121,17.96623824451411
17119.0,3,2,606.91,17.340285714285713,35,56,United Kingdom,0,5,3,3,533,3164.6021428571426
17120.0,233,1,307.46,17.08111111111111,18,0,United Kingdom,0,1,2,2,122,26.64361348528015
17122.0,119,1,138.32,19.759999999999998,7,0,United Kingdom,0,2,2,1,221,60.103333333333325
17123.0,162,1,210.6,30.085714285714285,7,0,United Kingdom,0,2,2,2,222,67.36985100788782
17124.0,185,1,298.89,9.3403125,31,0,United Kingdom,0,1,2,2,122,18.329107862903225
17125.0,50,1,259.35,6.483750000000001,34,0,United Kingdom,0,3,2,2,322,46.403308823529414
17126.0,152,5,1004.75,3.8644230769230767,187,210,United Kingdom,1,2,4,4,244,46.09524258421317
17128.0,335,1,157.09,11.220714285714285,14,0,United Kingdom,0,1,2,1,121,12.189168792517005
17131.0,5,5,1873.17,15.229024390243904,77,70,United Kingdom,0,5,4,5,545,4632.161585365854
17133.0,16,3,32.400000000000006,10.800000000000002,2,250,United Kingdom,1,4,4,1,441,695.6470588235295
17134.0,107,2,425.0,17.708333333333332,21,157,United Kingdom,0,2,3,3,233,119.69521604938271
17135.0,16,5,848.41,17.675208333333334,33,355,United Kingdom,1,4,4,4,444,1897.485600490196
17138.0,276,1,380.5,15.854166666666666,24,0,United Kingdom,0,1,2,3,123,20.890869434416366
17139.0,16,12,7517.07,17.440997679814384,292,273,United Kingdom,1,4,5,5,455,4493.621755152176
17140.0,247,1,183.32,10.184444444444445,14,0,United Kingdom,0,1,2,2,122,14.989202508960574
17142.0,239,1,259.8,21.650000000000002,12,0,United Kingdom,0,1,2,2,122,32.92604166666667
17144.0,1,2,730.17,16.226,39,83,United Kingdom,0,5,3,4,534,5922.49
17146.0,106,3,579.78,17.05235294117647,32,253,United Kingdom,1,2,4,3,243,174.50772402418912
17147.0,23,4,1252.44,16.924864864864865,65,289,United Kingdom,1,4,4,4,444,1029.595945945946
17148.0,52,1,124.88,13.875555555555556,9,0,United Kingdom,0,3,2,1,321,95.55807127882599
17152.0,195,2,130.2,18.599999999999998,7,68,United Kingdom,0,1,3,1,131,69.27551020408163
17153.0,24,1,213.78,15.27,14,0,United Kingdom,0,4,2,2,422,222.94199999999998
17154.0,75,1,329.34,14.319130434782608,23,0,United Kingdom,0,2,2,2,222,68.76950800915331
17155.0,18,2,112.5,6.25,18,160,United Kingdom,0,4,3,1,431,240.1315789473684
17157.0,8,2,192.64,17.512727272727272,10,168,United Kingdom,0,5,3,2,532,1420.4767676767676
17158.0,32,3,1176.97,18.10723076923077,53,328,United Kingdom,1,4,4,4,444,600.8308391608392
17159.0,22,3,1538.88,15.236435643564358,96,150,United Kingdom,1,4,4,5,445,725.3868273783901
17160.0,31,6,3518.03,15.362576419213974,111,210,United Kingdom,1,4,5,5,455,1051.3763236899565
17162.0,29,10,1715.46,16.494807692307692,81,276,United Kingdom,1,4,5,5,455,2006.868269230769
17163.0,78,1,63.7,31.85,2,0,United Kingdom,0,2,2,1,221,147.15506329113924
17164.0,33,7,2467.35,17.134375,92,240,United Kingdom,1,4,5,5,455,1287.5978860294115
17165.0,284,1,158.68,15.868,10,0,United Kingdom,0,1,2,1,121,20.322175438596492
17166.0,39,2,150.09,13.644545454545455,11,165,United Kingdom,0,3,3,1,331,249.01295454545453
17169.0,58,2,835.78,15.477407407407407,51,125,United Kingdom,0,3,3,4,334,191.5001255492781
17171.0,289,1,224.91,14.056875,16,0,United Kingdom,0,1,2,2,122,17.69227370689655
17172.0,79,1,224.16,17.243076923076924,13,0,United Kingdom,0,2,2,2,222,78.67153846153846
17173.0,5,7,1299.6000000000001,28.880000000000003,22,125,United Kingdom,0,5,5,4,554,12298.06666666667
17174.0,218,1,59.9,14.975,4,0,United Kingdom,0,1,2,1,121,24.958333333333332
17175.0,44,4,1160.34,19.666779661016946,41,252,United Kingdom,1,3,4,4,344,638.0777401129942
17176.0,202,1,224.53,16.037857142857142,14,0,United Kingdom,0,1,2,2,122,28.83654116819141
17179.0,178,3,711.79,8.897375,56,183,United Kingdom,0,2,4,4,244,54.42807611731843
17180.0,56,4,796.03,6.218984375,91,259,United Kingdom,1,3,4,4,344,159.29328399122807
17181.0,57,1,84.39999999999999,4.019047619047619,21,0,United Kingdom,0,3,2,1,321,25.292282430213465
17183.0,8,6,953.04,19.855,37,97,United Kingdom,0,5,5,4,554,4831.383333333333
17187.0,227,1,154.14999999999998,17.127777777777776,9,0,United Kingdom,0,1,2,1,121,27.419468810916175
17188.0,11,7,1396.39,18.870135135135136,64,351,United Kingdom,1,5,5,4,554,4017.7662725225227
17189.0,106,2,384.40000000000003,6.301639344262296,52,253,United Kingdom,1,2,3,3,233,42.99249272253716
17190.0,59,1,193.69,11.393529411764705,17,0,United Kingdom,0,3,2,2,322,69.31063725490195
17191.0,28,7,1990.58,8.470553191489362,163,340,United Kingdom,1,4,5,5,455,746.2849449743214
17193.0,36,5,301.9,23.22307692307692,9,141,United Kingdom,0,3,4,2,342,1145.4625779625778
17194.0,274,2,175.62,6.272142857142858,25,86,United Kingdom,0,1,3,1,131,16.649688311688315
17197.0,30,1,385.36,19.268,20,0,United Kingdom,0,4,2,3,423,226.8651612903226
17198.0,24,3,641.22,6.749684210526316,88,347,United Kingdom,1,4,4,3,443,295.6361684210526
17201.0,54,1,187.23,5.06027027027027,36,0,United Kingdom,0,3,2,2,322,33.581793611793614
17203.0,36,6,1062.56,8.50048,96,24,United Kingdom,0,3,5,4,354,503.1365189189189
17204.0,175,4,1097.76,21.52470588235294,41,88,United Kingdom,0,2,4,4,244,178.55721925133687
17205.0,54,1,251.6,22.87272727272727,11,0,United Kingdom,0,3,2,2,322,151.79173553719008
17206.0,53,1,159.24,26.540000000000003,6,0,United Kingdom,0,3,2,1,321,179.39074074074077
17211.0,27,8,2267.2200000000003,10.796285714285716,149,342,United Kingdom,1,4,5,5,455,1125.898367346939
17212.0,253,1,3.95,3.95,1,0,United Kingdom,0,1,2,1,121,5.676181102362205
17213.0,40,7,2781.23,17.71484076433121,85,326,United Kingdom,1,3,5,5,355,1103.9370281186889
17214.0,60,6,984.12,9.648235294117647,78,298,United Kingdom,1,3,5,4,354,346.38746383799423
17217.0,234,1,48.050000000000004,6.0062500000000005,8,0,United Kingdom,0,1,2,1,121,9.328856382978724
17218.0,4,10,1918.22,7.0264468864468865,146,363,United Kingdom,1,5,5,5,555,5129.306227106227
17219.0,32,1,114.23,4.5692,24,0,United Kingdom,0,4,2,1,421,50.53812121212122
17220.0,24,14,3198.25,6.775953389830509,303,339,United Kingdom,1,4,5,5,455,1385.004872881356
17221.0,7,2,258.81,4.174354838709678,58,28,United Kingdom,0,5,3,2,532,380.9098790322581
17222.0,65,1,298.5,11.055555555555555,26,0,United Kingdom,0,3,2,2,322,61.14057239057239
17223.0,310,2,350.29,7.2977083333333335,43,58,United Kingdom,0,1,3,2,132,17.12966907824223
17226.0,309,1,169.69,9.427222222222222,18,0,United Kingdom,0,1,2,1,121,11.099793906810035
17227.0,19,6,359.62,8.9905,27,349,United Kingdom,1,4,5,2,452,984.4597500000001
17228.0,16,8,1856.17,8.967004830917874,140,356,United Kingdom,1,4,5,5,455,1540.2149474282464
17229.0,96,2,318.76,6.782127659574468,39,46,United Kingdom,0,2,3,2,232,51.04075455143672
17230.0,264,7,842.65,21.606410256410257,34,95,United Kingdom,0,1,5,4,154,208.3184083212385
17231.0,12,10,3174.32,5.867504621072089,292,349,United Kingdom,1,5,5,5,555,1647.4147589933173
17232.0,3,2,421.52,11.708888888888888,30,11,United Kingdom,0,5,3,3,533,2136.872222222222
17233.0,35,1,190.88,7.6352,25,0,United Kingdom,0,3,2,2,322,77.41244444444445
17234.0,183,1,149.89000000000001,10.706428571428573,14,0,United Kingdom,0,1,2,1,121,21.23829580745342
17235.0,25,2,304.0,12.16,22,347,United Kingdom,1,4,3,2,432,341.4153846153846
17236.0,13,6,868.53,8.35125,88,350,United Kingdom,1,5,5,4,554,1306.3741071428572
17237.0,11,2,224.69,12.482777777777777,17,11,United Kingdom,0,5,3,2,532,759.3689814814815
17238.0,3,17,3744.65,6.615989399293286,297,368,United Kingdom,1,5,5,5,555,10263.05355565371
17239.0,313,1,264.0,20.307692307692307,13,0,United Kingdom,0,1,2,2,122,23.60607545320921
17242.0,108,2,466.24,17.26814814814815,23,72,United Kingdom,0,2,3,3,233,115.64906557934083
17243.0,1,25,5928.87,16.288104395604396,171,368,United Kingdom,1,5,5,5,555,74314.47630494506
17244.0,53,1,372.93,16.214347826086957,23,0,United Kingdom,0,3,2,3,323,109.59698067632851
17245.0,205,1,171.45,19.049999999999997,9,0,United Kingdom,0,1,2,1,121,33.75364077669903
17247.0,15,1,282.19,5.130727272727273,53,0,United Kingdom,0,4,2,2,422,117.04471590909091
17248.0,120,1,274.1,4.030882352941177,67,0,United Kingdom,0,2,2,2,222,12.159273213417599
17250.0,4,2,339.52,6.062857142857142,54,257,United Kingdom,1,5,3,2,532,885.1771428571428
17251.0,363,1,283.28000000000003,7.263589743589744,37,0,United Kingdom,0,1,2,2,122,7.283544660467737
17252.0,117,2,353.86,4.067356321839081,86,69,United Kingdom,0,2,3,2,232,25.162458601207874
17253.0,18,1,178.26,9.903333333333332,18,0,United Kingdom,0,4,2,1,421,190.24824561403506
17254.0,5,2,272.44,2.4325,100,10,United Kingdom,0,5,3,2,532,295.9541666666667
17255.0,41,2,298.41,3.825769230769231,69,258,United Kingdom,1,3,3,2,332,66.49551282051281
17256.0,107,2,99.6,7.114285714285714,11,204,United Kingdom,0,2,3,1,231,48.08730158730159
17259.0,148,2,603.37,4.865887096774194,104,220,United Kingdom,1,2,3,3,233,23.839581078155447
17262.0,227,1,20.4,4.08,5,0,United Kingdom,0,1,2,1,121,6.531578947368421
17263.0,208,1,63.440000000000005,2.7582608695652175,23,0,United Kingdom,0,1,2,1,121,4.817058456417724
17265.0,139,2,562.9,4.432283464566929,106,41,United Kingdom,0,2,3,3,233,23.11119235095613
17266.0,2,3,310.64,3.883,60,145,United Kingdom,1,5,4,2,542,1417.295
17267.0,127,2,250.12,6.76,36,0,United Kingdom,0,2,3,2,232,38.553125
17268.0,150,1,35.0,17.5,2,0,United Kingdom,0,2,2,1,221,42.301324503311264
17272.0,42,4,1480.43,14.373106796116506,69,220,United Kingdom,1,3,4,5,345,488.017114472793
17274.0,35,1,111.97999999999999,4.147407407407407,24,0,United Kingdom,0,3,2,1,321,42.05010288065843
17277.0,228,2,976.25,14.356617647058824,66,95,United Kingdom,0,1,3,4,134,45.76563704084254
17278.0,241,1,246.04,16.402666666666665,15,0,United Kingdom,0,1,2,2,122,24.739559228650133
17279.0,58,1,60.33,8.618571428571428,7,0,United Kingdom,0,3,2,1,321,53.3182808716707
17282.0,174,2,550.71,6.635060240963856,76,125,United Kingdom,0,2,3,3,233,27.677679862306373
17284.0,60,6,1603.83,5.511443298969072,229,276,United Kingdom,1,3,5,5,355,197.86984958593882
17286.0,22,1,153.92,3.420444444444444,44,0,United Kingdom,0,4,2,1,421,54.280966183574876
17287.0,26,7,1004.11,8.16349593495935,88,346,United Kingdom,1,4,5,4,454,772.5085968081904
17288.0,9,6,1113.85,8.190073529411764,116,349,United Kingdom,1,5,5,4,554,1793.6261029411764
17289.0,32,3,672.21,6.341603773584906,83,148,United Kingdom,1,4,4,3,443,210.4259433962264
17290.0,4,2,525.24,5.149411764705882,92,12,United Kingdom,0,5,3,3,533,751.8141176470589
17293.0,8,8,1507.36,11.684961240310077,89,352,United Kingdom,1,5,5,5,555,3791.1207579672696
17295.0,29,3,556.95,8.071739130434784,53,35,United Kingdom,0,4,4,3,443,294.61847826086955
17297.0,17,1,131.78,2.583921568627451,49,0,United Kingdom,0,4,2,1,421,52.39618736383443
17298.0,101,2,415.21999999999997,14.317931034482758,29,23,United Kingdom,0,2,3,3,233,102.47146720757269
17299.0,12,4,601.51,10.741249999999999,49,161,United Kingdom,1,5,4,3,543,1206.3249999999998
17301.0,21,1,197.63,2.994393939393939,59,0,United Kingdom,0,4,2,2,422,49.679717630853986
17302.0,15,5,910.13,11.975394736842105,68,290,United Kingdom,1,4,4,4,444,1365.9434621710527
17303.0,361,1,250.04,4.717735849056604,53,0,United Kingdom,0,1,2,2,122,4.7568331074742005
17306.0,11,4,112.32000000000001,28.080000000000002,4,244,United Kingdom,1,5,4,1,541,3416.4000000000005
17309.0,95,1,82.75,6.895833333333333,11,0,United Kingdom,0,2,2,1,221,26.21853298611111
17311.0,78,2,954.6,19.8875,48,238,United Kingdom,1,2,3,4,234,183.77056962025316
17312.0,155,2,104.30000000000001,9.481818181818182,10,4,United Kingdom,0,2,3,1,231,44.37004662004662
17313.0,31,1,181.92000000000002,25.98857142857143,7,0,United Kingdom,0,4,2,2,422,296.4321428571429
17314.0,25,8,2078.4900000000002,16.898292682926833,116,287,United Kingdom,1,4,5,5,455,1897.808255159475
17315.0,2,38,4396.72,9.748824833702884,252,355,United Kingdom,1,5,5,5,555,45072.06681448633
17317.0,46,1,38.160000000000004,38.160000000000004,1,0,United Kingdom,0,3,2,1,321,296.34893617021277
17320.0,100,3,1086.42,15.301690140845071,56,267,United Kingdom,1,2,4,4,244,165.8945614279738
17321.0,8,2,700.86,6.550093457943925,94,59,United Kingdom,0,5,3,4,534,531.2853582554517
17323.0,15,7,921.07,4.6053500000000005,125,277,United Kingdom,1,4,5,4,454,735.416828125
17324.0,18,4,476.09,10.579777777777776,38,348,United Kingdom,1,4,4,3,443,812.9723976608186
17325.0,280,1,96.8,16.133333333333333,6,0,United Kingdom,0,1,2,1,121,20.956109134045075
17329.0,14,2,340.95,11.365,27,300,United Kingdom,1,5,3,2,532,553.0966666666667
17333.0,86,1,494.25,17.651785714285715,28,0,United Kingdom,0,2,2,3,223,74.05634236453203
17334.0,302,2,236.82,23.682,10,6,United Kingdom,0,1,3,2,132,57.05564356435644
17337.0,151,4,2027.8700000000001,3.7345672191528547,421,158,United Kingdom,1,2,4,5,245,35.87150092081031
17338.0,17,8,6592.93,8.76719414893617,389,344,United Kingdom,1,4,5,5,455,1422.23371749409
17339.0,94,2,160.56,20.07,8,270,United Kingdom,0,2,3,1,231,154.22210526315789
17340.0,30,10,6238.78,19.80565079365079,196,336,United Kingdom,1,4,5,5,455,2331.955657962109
17341.0,157,3,730.36,4.012967032967033,146,209,United Kingdom,1,2,4,4,244,27.811385449993047
17343.0,355,1,193.64,11.390588235294118,17,0,United Kingdom,0,1,2,2,122,11.67855254461335
17344.0,46,1,160.57,5.0178125,31,0,United Kingdom,0,3,2,1,321,38.96811835106383
17345.0,15,4,537.74,6.180919540229885,70,181,United Kingdom,1,4,4,3,443,564.008908045977
17346.0,4,15,2630.8,5.272144288577155,299,369,United Kingdom,1,5,5,5,555,5772.997995991985
17348.0,15,5,1159.52,5.393116279069767,180,283,United Kingdom,1,4,4,4,444,615.1523255813953
17349.0,179,1,68.25,8.53125,7,0,United Kingdom,0,1,2,1,121,17.299479166666664
17350.0,8,4,1003.63,14.97955223880597,62,42,United Kingdom,0,5,4,4,544,2430.0162520729687
17351.0,36,3,384.65,15.386,22,237,United Kingdom,1,3,4,3,343,455.3424324324325
17354.0,51,1,70.94,14.187999999999999,5,0,United Kingdom,0,3,2,1,321,99.58884615384615
17356.0,312,1,178.22,9.38,19,0,United Kingdom,0,1,2,1,121,10.938338658146964
17357.0,24,2,243.32,5.658604651162791,40,0,United Kingdom,0,4,3,2,432,165.23125581395348
17358.0,303,2,365.85,6.200847457627119,55,52,United Kingdom,0,1,3,2,132,14.890192908117752
17359.0,11,1,127.86,8.524,13,0,United Kingdom,0,5,2,1,521,259.27166666666665
17360.0,17,3,585.79,4.43780303030303,113,166,United Kingdom,1,4,4,3,443,269.966351010101
17361.0,49,2,398.2,14.748148148148148,25,137,United Kingdom,0,3,3,3,333,215.32296296296298
17362.0,239,2,312.23,8.920857142857143,30,70,United Kingdom,0,1,3,2,132,27.13427380952381
17364.0,1,11,4026.33,10.015746268656716,284,330,United Kingdom,1,5,5,5,555,20106.610634328357
17365.0,13,8,4522.0,9.766738660907128,276,320,United Kingdom,1,5,5,5,555,2037.0626349892011
17367.0,238,1,168.4,4.952941176470588,33,0,United Kingdom,0,1,2,1,121,7.564115185823283
17368.0,23,7,860.8199999999999,8.439411764705882,88,314,United Kingdom,1,4,5,4,454,898.4457107843137
17370.0,73,4,446.18,13.520606060606061,31,96,United Kingdom,0,2,4,3,243,266.7579033579034
17371.0,17,3,376.19,4.374302325581396,83,343,United Kingdom,1,4,4,3,443,266.1033914728682
17372.0,41,8,1342.68,5.30703557312253,215,321,United Kingdom,1,3,5,4,354,368.96533032185204
17373.0,40,4,646.92,11.349473684210526,47,272,United Kingdom,1,3,4,3,343,404.1519897304236
17374.0,219,2,495.77,17.706071428571427,24,62,United Kingdom,0,1,3,3,133,58.75196428571428
17375.0,199,3,400.1,5.798550724637681,63,162,United Kingdom,0,1,4,3,143,31.747065217391302
17376.0,71,2,203.2,8.466666666666667,23,240,United Kingdom,1,3,3,2,332,85.8425925925926
17377.0,24,20,3336.62,8.198083538083537,189,349,United Kingdom,1,4,5,5,455,2393.840393120393
17379.0,11,1,404.66,4.875421686746988,71,0,United Kingdom,0,5,2,3,523,148.2940763052209
17381.0,152,6,251.52,27.94666666666667,6,151,United Kingdom,0,2,5,2,252,400.02091503267974
17382.0,65,1,15.0,15.0,1,0,United Kingdom,0,3,2,1,321,82.95454545454545
17383.0,4,1,199.29,3.9076470588235295,49,0,United Kingdom,0,5,2,2,522,285.25823529411764
17384.0,19,2,122.2,8.72857142857143,12,199,United Kingdom,0,4,3,1,431,318.59285714285716
17385.0,15,1,261.11,5.555531914893617,42,0,United Kingdom,0,4,2,2,422,126.73557180851064
17386.0,8,3,203.6,20.36,10,157,United Kingdom,0,5,4,2,542,2477.133333333333
17387.0,20,2,734.11,9.533896103896105,70,13,United Kingdom,0,4,3,4,434,331.4163883735312
17388.0,78,2,191.07999999999998,15.923333333333332,12,53,United Kingdom,0,2,3,2,232,147.13966244725736
17389.0,3,23,1316.9,21.240322580645163,23,328,United Kingdom,1,5,5,4,554,44578.12701612904
17392.0,307,2,457.91,7.385645161290323,53,51,United Kingdom,0,1,3,3,133,17.50493820695434
17394.0,219,1,48.349999999999994,16.116666666666664,3,0,United Kingdom,0,1,2,1,121,26.739015151515147
17396.0,149,2,55.5,27.75,2,0,United Kingdom,0,2,3,1,231,135.04999999999998
17397.0,22,2,599.21,6.657888888888889,86,0,United Kingdom,0,4,3,3,433,211.31560386473433
17398.0,115,3,565.78,15.716111111111111,30,140,United Kingdom,0,2,4,3,243,148.35466954022988
17400.0,126,5,2010.56,9.52872037914692,173,226,United Kingdom,1,2,4,5,245,136.92846214128446
17402.0,5,10,499.95,12.49875,31,364,United Kingdom,1,5,5,3,553,7603.40625
17403.0,36,1,281.62,8.533939393939393,32,0,United Kingdom,0,3,2,2,322,84.18615888615888
17404.0,26,7,496.14,16.538,30,331,Sweden,1,4,5,3,453,1564.9848148148149
17405.0,1,3,978.3100000000001,12.077901234567902,77,149,United Kingdom,1,5,4,4,544,6612.650925925926
17406.0,333,2,1219.42,11.503962264150944,94,33,United Kingdom,0,1,3,4,134,25.143390577335893
17408.0,163,1,32.65,16.325,2,0,United Kingdom,0,2,2,1,221,36.33307926829268
17409.0,185,2,127.45000000000002,21.24166666666667,6,63,United Kingdom,0,1,3,1,131,83.36783154121865
17410.0,16,5,1047.32,17.16918032786885,55,199,United Kingdom,1,4,4,4,444,1843.1620057859204
17411.0,12,3,636.94,16.761578947368424,37,249,United Kingdom,1,5,4,3,543,1411.8406882591096
17412.0,3,7,1204.06,18.524,48,369,United Kingdom,1,5,5,4,554,11832.205
17414.0,185,1,28.0,9.333333333333334,3,0,United Kingdom,0,1,2,1,121,18.31541218637993
17415.0,80,1,168.29,16.829,10,0,United Kingdom,0,2,2,1,221,75.83438271604938
17416.0,30,6,4442.38,18.509916666666665,170,251,United Kingdom,1,4,5,5,455,1307.6360483870965
17418.0,42,2,463.46000000000004,15.448666666666668,29,281,United Kingdom,1,3,3,3,333,262.2680620155039
17419.0,11,12,3645.67,18.600357142857142,152,355,United Kingdom,1,5,5,5,555,6789.130357142857
17420.0,50,3,598.83,19.961000000000002,28,323,United Kingdom,1,3,4,3,343,428.574411764706
17422.0,16,6,1704.66,15.220178571428573,92,279,United Kingdom,1,4,5,5,455,1960.7171218487395
17423.0,46,2,425.29,18.49086956521739,23,171,United Kingdom,0,3,3,3,333,287.1986123959297
17425.0,61,1,688.97,16.40404761904762,42,0,United Kingdom,0,3,2,3,323,96.5722158218126
17426.0,8,6,4503.78,16.995396226415092,174,274,United Kingdom,1,5,5,5,555,4135.546415094339
17427.0,72,1,30.0,30.0,1,0,United Kingdom,0,2,2,1,221,150.0
17428.0,38,22,3614.91,17.548106796116503,180,330,United Kingdom,1,3,5,5,355,3613.110194174757
17429.0,128,3,524.9200000000001,13.459487179487182,36,90,United Kingdom,0,2,4,3,243,114.24913536076329
17430.0,33,2,265.76,18.982857142857142,14,332,United Kingdom,1,4,3,2,432,407.57310924369744
17431.0,313,1,403.3,9.37906976744186,41,0,United Kingdom,0,1,2,3,123,10.90242186342764
17432.0,18,2,365.76,7.62,44,19,United Kingdom,0,4,3,2,432,292.76842105263154
17433.0,88,1,303.15999999999997,5.6140740740740736,53,0,United Kingdom,0,2,2,2,222,23.024011652101535
17434.0,2,7,1900.82,15.085873015873016,96,82,United Kingdom,1,5,5,5,555,12848.135185185185
17436.0,2,2,170.39999999999998,21.299999999999997,7,225,United Kingdom,1,5,3,1,531,5182.999999999999
17438.0,254,1,388.45000000000005,22.85,17,0,United Kingdom,0,1,2,3,123,32.70686274509804
17440.0,157,3,84.42,21.105,3,90,United Kingdom,0,2,4,1,241,146.265664556962
17442.0,37,6,2198.7599999999998,16.40865671641791,96,253,United Kingdom,1,3,5,5,355,945.6567949725057
17444.0,152,2,2056.22,16.06421875,125,21,Canada,0,2,3,5,235,76.64627246732026
17446.0,177,2,120.9,13.433333333333334,6,133,United Kingdom,0,2,3,1,231,55.09176029962546
17447.0,40,2,541.53,15.042499999999999,33,31,United Kingdom,0,3,3,3,333,267.8298780487805
17449.0,2,7,2520.86,9.10057761732852,178,357,United Kingdom,1,5,5,5,555,7750.658604091457
17450.0,11,10,1426.52,26.91547169811321,45,357,United Kingdom,1,5,5,4,554,8186.789308176101
17451.0,1,7,1676.4,16.933333333333334,83,104,United Kingdom,1,5,5,5,555,21632.333333333332
17453.0,18,2,303.12,18.945,16,46,United Kingdom,0,4,3,2,432,727.8868421052631
17454.0,192,4,517.53,8.484098360655738,57,167,United Kingdom,0,1,4,3,143,64.1802259407118
17455.0,204,1,131.7,16.4625,8,0,United Kingdom,0,1,2,1,121,29.311280487804876
17456.0,365,1,249.86,14.69764705882353,17,0,United Kingdom,0,1,2,2,122,14.65748955319833
17457.0,127,2,102.61,14.65857142857143,7,212,United Kingdom,0,2,3,1,231,83.59966517857143
17458.0,15,1,316.5,5.861111111111111,52,0,United Kingdom,0,4,2,2,422,133.7065972222222
17459.0,43,2,657.3,5.921621621621621,88,16,United Kingdom,0,3,3,3,333,98.24508599508597
17460.0,94,5,572.03,20.429642857142856,18,278,United Kingdom,1,2,5,3,253,392.46419172932326
17461.0,23,3,757.46,6.823963963963965,104,6,United Kingdom,0,4,4,4,444,311.34335585585586
17462.0,60,2,387.33,16.840434782608696,21,223,United Kingdom,0,3,3,3,333,201.53307198859588
17463.0,16,5,1896.41,8.820511627906978,162,296,United Kingdom,1,4,5,5,455,946.9078659370726
17464.0,158,1,147.16,21.02285714285714,7,0,United Kingdom,0,2,2,1,221,48.26001796945193
17466.0,10,2,763.28,18.61658536585366,41,68,United Kingdom,0,5,3,4,534,1235.4643015521065
17468.0,10,2,137.0,27.4,5,4,United Kingdom,0,5,3,1,531,1818.3636363636363
17469.0,16,5,1821.47,20.936436781609196,61,188,United Kingdom,1,4,5,5,455,2247.588066260987
17470.0,45,5,1077.37,13.99181818181818,66,323,United Kingdom,1,3,5,4,354,555.1101778656126
17472.0,191,3,710.29,3.9242541436464085,142,108,United Kingdom,0,1,4,4,144,22.380511912983426
17475.0,79,1,194.37,13.883571428571429,14,0,United Kingdom,0,2,2,2,222,63.34379464285715
17480.0,78,1,511.82,17.64896551724138,29,0,United Kingdom,0,2,2,3,223,81.54268878219118
17481.0,4,4,1208.79,14.923333333333332,68,90,United Kingdom,0,5,4,4,544,4357.613333333333
17483.0,65,3,414.04,19.716190476190476,18,117,United Kingdom,0,3,4,3,343,327.1095238095238
17486.0,261,1,396.87,16.53625,24,0,United Kingdom,0,1,2,3,123,23.03714217557252
17489.0,59,2,376.64,12.987586206896552,28,153,United Kingdom,0,3,3,3,333,158.01563218390802
17490.0,1,7,1164.24,17.911384615384616,59,175,United Kingdom,1,5,5,4,554,22881.793846153847
17491.0,1,10,2211.18,24.034565217391304,65,366,United Kingdom,1,5,5,5,555,43863.08152173913
17492.0,248,1,259.37,25.937,10,0,United Kingdom,0,1,2,2,122,38.02010040160643
17495.0,8,2,497.56,18.42814814814815,21,31,United Kingdom,0,5,3,3,533,1494.7275720164612
17496.0,359,1,271.05,27.105,10,0,United Kingdom,0,1,2,2,122,27.481458333333332
17498.0,76,1,272.22,16.01294117647059,17,0,United Kingdom,0,2,2,2,222,75.90550038197098
17499.0,290,1,622.88,15.572,40,0,United Kingdom,0,1,2,3,123,19.53189003436426
17500.0,30,1,33.0,16.5,2,0,United Kingdom,0,4,2,1,421,194.27419354838707
17501.0,221,2,288.6,16.033333333333335,18,0,United Kingdom,0,1,3,2,132,52.72222222222223
17502.0,9,4,689.1,24.610714285714288,25,19,United Kingdom,0,5,4,3,543,3593.164285714286
17503.0,3,2,462.9,12.858333333333333,36,35,United Kingdom,0,5,3,3,533,2346.645833333333
17504.0,206,9,2080.6,18.092173913043478,103,116,United Kingdom,0,1,5,5,155,287.1149338374291
17505.0,162,2,1026.84,20.5368,46,44,United Kingdom,0,2,3,4,234,91.97462576687116
17506.0,76,1,302.2,21.585714285714285,14,0,United Kingdom,0,2,2,2,222,102.32189239332097
17507.0,262,2,605.58,6.881590909090909,79,47,United Kingdom,0,1,3,3,133,19.100993778085034
17508.0,281,1,343.06,16.336190476190477,21,0,Greece,0,1,2,2,122,21.14436001350895
17509.0,58,8,6115.14,16.708032786885248,75,5,United Kingdom,1,3,5,5,355,826.9060294526258
17510.0,25,1,308.48,15.424000000000001,20,0,United Kingdom,0,4,2,2,422,216.5292307692308
17511.0,3,28,5804.27,19.60902027027027,181,370,United Kingdom,1,5,5,5,555,50101.046790540546
17512.0,51,8,1438.6100000000001,16.924823529411768,57,250,United Kingdom,1,3,5,4,354,950.3939366515839
17513.0,72,1,69.6,34.8,2,0,United Kingdom,0,2,2,1,221,174.0
17514.0,128,1,208.65,5.2162500000000005,40,0,United Kingdom,0,2,2,2,222,14.759156976744189
