StockCode,Description,Total_Quantity,Total_Revenue,Total_Orders,Unique_Customers,Avg_Price
84631,FRUIT TREE AND BIRDS WALL PLAQUE,17,135.15,9,7,7.95
23436,GIFT BAG LARGE VINTAGE CHRISTMAS,108,135.0,8,8,1.25
84744,S/6 SEW ON CROCHET FLOWERS,108,135.0,18,17,1.25
20694,FLORAL PINK MONSTER,36,135.0,10,9,3.75
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,107,134.7,22,13,1.8727272727272728
21942,SKULLS DESIGN FLANNEL,161,134.54999999999998,23,14,0.83
22869,NUMBER TILE COTTAGE GARDEN 1,69,134.54999999999998,19,18,1.95
22257,FELT FARM ANIMAL SHEEP,139,133.91,15,15,1.2011764705882353
46000U,POLYESTER FILLER PAD 30CMx30CM,107,133.75,26,16,1.25
90082A,DIAMANTE BOW BROOCH GREEN COLOUR,21,133.35,10,8,6.35
84661A,WHITE SQUARE TABLE CLOCK,94,132.99,11,10,2.129090909090909
21738,COSY SLIPPER SHOES SMALL  RED ,45,132.75,18,17,2.95
84508C,BLUE CIRCLES DESIGN TEDDY,52,132.6,20,14,2.55
21401,BLUE PUDDING SPOON,1010,132.29999999999998,58,48,0.15050847457627117
84638,SMALL KITCHEN FLOWER POTS PLAQUE,19,132.05,12,11,6.95
84919,BLUE CUSHION COVER WITH FLOWER,19,132.05,8,8,6.95
23465,TUSCAN VILLA BIRD FEEDER,16,132.0,8,8,8.25
79030G,"TUMBLER, NEW ENGLAND",138,131.94,11,11,1.1918181818181817
90030B,RED KUKUI COCONUT SEED NECKLACE,112,131.8,15,13,1.3299999999999998
35912B,WHITE/PINK CHICK DECORATION,105,131.25,16,14,1.25
23125,6PC WOOD PLATE SET DISPOSABLE,105,131.25,15,14,1.25
16216,LETTER SHAPE PENCIL SHARPENER,1716,131.14,40,37,0.0955
79191B,RETRO PLASTIC POLKA TRAY,154,130.9,26,23,0.8499999999999999
22870,NUMBER TILE COTTAGE GARDEN 2,67,130.65,15,14,1.95
47594B,SCOTTIES DESIGN WASHBAG,67,130.65,29,25,1.95
22124,SET OF 2 TEA TOWELS PING MICROWAVE,79,130.37,23,14,2.31625
22395,PAPERWEIGHT VINTAGE PAISLEY,134,130.26,15,15,1.3153333333333335
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,222,129.94,12,9,1.3358333333333332
85185B,PINK HORSE SOCK PUPPET KIT,44,129.8,14,13,2.95
22137,BATHROOM SET LOVE HEART DESIGN,44,129.8,10,8,2.95
20823,GOLD WINE GOBLET,164,129.56,7,6,0.79
21368,MIRRORED WALL ART LADIES,161,129.15,30,25,0.8693548387096774
23126,DOLLCRAFT GIRL AMELIE KIT,26,128.7,7,7,4.95
20826,SILVER APERITIF GLASS,276,128.4,8,7,0.8225
85095,THREE CANVAS LUGGAGE TAGS,66,128.26,10,9,2.356
84993A,75 GREEN PETIT FOUR CASES,305,128.1,33,30,0.42
84800S,SMALL WHITE/PINK ROSE ART FLOWER,113,127.57000000000001,9,9,1.2120000000000002
84882,GREEN WIRE STANDING CANDLE HOLDER,34,127.5,15,12,3.75
20847,ZINC HEART LATTICE CHARGER LARGE,34,127.5,13,11,3.75
84508A,CAMOUFLAGE DESIGN TEDDY,50,127.49999999999999,24,15,2.55
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,49,127.46,11,10,3.632727272727273
21025,SPACE FROG,100,127.25,16,14,1.465
20854,BLUE PATCH PURSE PINK HEART,77,127.05,16,15,1.65
85130A,BEADED PEARL HEART WHITE LARGE,77,127.04999999999998,10,10,1.65
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,20,127.0,10,10,6.35
21425,SKULLS STORAGE BOX LARGE,43,126.85000000000002,15,11,2.95
72130,COLUMBIAN CANDLE ROUND,215,126.79,24,20,0.6356
20654,FIRST CLASS LUGGAGE TAG ,105,126.69,23,21,1.2341666666666666
85202,HANGING WOOD AND FELT HEART,300,126.0,39,34,0.42
22263,FELT EGG COSY LADYBIRD ,256,125.68,18,14,0.8671428571428572
90145,SILVER HOOP EARRINGS WITH FLOWER,21,124.95,11,7,5.95
84510C,SET OF 4 POLKADOT COASTERS,98,124.92,32,25,1.3211764705882354
85129B,BEADED CRYSTAL HEART GREEN SMALL,101,124.11,16,10,1.389375
47367B,PAIR PADDED HANGERS PINK CHECK,33,123.75,10,10,3.75
21850,BLUE  DIAMANTE PEN IN GIFT BOX,25,123.75,20,11,4.95
72799C,PINK PILLAR CANDLE SILVER FLOCK,80,123.68,18,17,2.23
90200A,PURPLE SWEETHEART BRACELET,29,123.25,15,14,4.25
21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,93,123.20999999999998,19,18,1.4510526315789474
90058A,CRYSTAL STUD EARRINGS CLEAR DISPLAY,324,123.12,7,7,0.38
85094,CANDY SPOT EGG WARMER RABBIT,502,122.94000000000001,30,29,0.29258064516129034
20616,CHERRY BLOSSOM PASSPORT COVER,134,122.78,25,19,1.3172
84877D,BLUE ROUND COMPACT MIRROR,88,122.5,11,11,1.6666666666666667
21027,NINJA RABBIT PINK,101,122.45,17,16,1.24
84218,BOX/12 CHICK & EGG IN BASKET,62,120.89999999999999,39,36,1.95
20845,ZINC HEART LATTICE 2 WALL PLANTER,19,120.64999999999999,11,7,6.35
90082B,DIAMANTE BOW BROOCH RED COLOUR,19,120.64999999999999,9,7,6.35
85131B,BEADED CRYSTAL HEART GREEN ON STICK,142,120.38,13,2,0.8946153846153846
85145,JARDIN ETCHED GLASS LARGE BELL JAR,26,120.30000000000001,12,11,5.303846153846154
22104,MIRROR MOSAIC CANDLE PLATE,151,120.07,12,9,1.3641666666666667
35972,DAISY FOLKART HEART DECORATION,96,120.0,16,14,1.25
23438,GIFT BAG LARGE SPOT ,96,120.0,6,6,1.25
20696,FLORAL SOFT CAR TOY,32,120.0,10,10,3.75
20785,FUSCHIA RETRO BAR STOOL,3,119.85000000000001,3,3,39.95
23463,VINTAGE ZINC WATERING CAN,12,119.39999999999999,7,7,9.95
85087,CANDY SPOT CUSHION COVER,40,119.36000000000001,7,7,2.9985714285714287
84709B,PINK OVAL JEWELLED MIRROR,20,119.0,11,11,5.95
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,61,118.94999999999999,6,6,1.95
77101A,UNION FLAG WINDSOCK,98,117.94,19,15,1.2405
84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,75,117.57000000000002,5,5,2.086
21421,PORCELAIN ROSE LARGE ,94,117.5,11,9,1.25
84741C,CITRUS GARLAND FELT FLOWERS ,60,117.0,14,14,1.95
23244,STORAGE TIN VINTAGE LEAF,60,117.0,7,7,1.95
21698,MOCK LOBSTER FRIDGE MAGNET,266,116.62,22,22,0.49454545454545457
23185,FRENCH STYLE STORAGE JAR JAM,323,116.58999999999999,30,27,0.3496875
72780,BLACK SILOUETTE CANDLE PLATE,137,116.44999999999999,20,18,0.85
51020A,SUMMER FUN DESIGN SHOWER CAP,325,116.32999999999998,18,16,0.5566666666666666
47310M,"SMALL POP BOX,FUNKY MONKEY",93,116.25,13,8,1.25
21826,EIGHT PIECE DINOSAUR SET,93,116.25,18,16,1.25
84865,NEW BAROQUE BLACK PHOTO ALBUM,26,115.55,11,8,5.7250000000000005
21418,STARFISH SOAP DISH,59,115.25,12,11,2.0084615384615385
21631,HIPPY CHIC DECORATIVE PARASOL,9,114.75,5,5,12.75
10080,GROOVY CACTUS INFLATABLE,291,114.41,21,19,0.41190476190476194
84673B,BLUE FLY SWAT,135,114.21000000000001,42,31,0.86
90191,SILVER LARIAT 40CM,22,113.9,7,7,8.55
90192,JADE DROP EARRINGS W FILIGREE,23,113.85000000000001,8,5,4.95
47518F,ICON PLACEMAT POP ART ELVIS,827,113.64,28,19,0.14142857142857143
21750,LARGE SKULL WINDMILL,54,113.4,15,14,2.1
23305,SET 4 PICNIC CUTLERY BLUEBERRY,58,113.1,8,8,1.95
85131D,BEADED CRYSTAL HEART PINK ON STICK,115,113.09,12,5,1.005
72801C,4 ROSE PINK DINNER CANDLES,90,112.5,13,12,1.25
84925F,PSYCHEDELIC WALL THERMOMETER,80,112.47999999999999,14,14,1.9633333333333334
47351B,BLUE  VOILE LAMPSHADE,38,112.10000000000001,8,7,2.95
84576,BLUE CAT BISCUIT BARREL PINK HEART,57,111.14999999999999,9,8,1.9500000000000002
22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,26,110.5,8,8,4.25
22882,NUMBER TILE VINTAGE FONT 3,83,110.28999999999999,20,13,1.8079999999999998
23496,PANTRY KITCHEN THERMOMETER ,88,110.0,22,21,1.25
21375,LARGE CAMPHOR WOOD FIELD MUSHROOM ,24,109.80000000000001,10,9,4.4
84595E,LARGE TORTILLA DESIGN RED BOWL,64,109.79999999999998,9,8,2.1166666666666667
84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,46,109.78,7,7,2.641428571428572
21400,RED PUDDING SPOON,837,109.74,48,42,0.1575
21278,VINTAGE KITCHEN PRINT PUDDINGS,43,109.64999999999999,7,7,2.55
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,11,109.44999999999999,8,8,9.95
22878,NUMBER TILE COTTAGE GARDEN No,52,109.2,11,10,2.1
23578,SNACK TRAY RED GINGHAM,56,109.2,11,11,1.95
22877,NUMBER TILE COTTAGE GARDEN 9,56,109.2,13,12,1.9499999999999997
62086A,PINK RETRO BIG FLOWER BAG,56,109.19999999999999,12,12,1.95
20655,QUEEN OF SKIES LUGGAGE TAG,89,109.11,34,20,1.31
21814,HEART T-LIGHT HOLDER ,75,108.75,12,11,1.45
21320,GLASS CHALICE GREEN  LARGE ,90,108.06,9,9,1.494
90199C,5 STRAND GLASS NECKLACE CRYSTAL,17,107.94999999999999,7,7,6.35
23041,PAPER LANTERN 6 POINT SNOW STAR,26,107.9,6,6,4.15
23478,WOODLAND LARGE PINK FELT HEART,86,107.5,9,9,1.25
17090A,LAVENDER INCENSE 40 CONES IN TIN,109,107.44999999999999,10,9,1.17
22872,NUMBER TILE COTTAGE GARDEN 4,55,107.25,13,13,1.9499999999999997
21904,HOUSE WRECKING METAL SIGN ,51,107.10000000000001,23,21,2.1
22135,MINI LADLE LOVE HEART PINK,243,106.98,45,20,0.4645652173913043
21518,BANK ACCOUNT  GREETING  CARD ,265,106.97999999999999,17,16,0.41647058823529415
84915,HAND TOWEL PINK FLOWER AND DAISY,59,106.95,9,7,3.2544444444444443
23151,ZINC SWEETHEART SOAP DISH,60,106.9,19,18,1.98
23477,WOODLAND LARGE BLUE FELT HEART,85,106.25,8,8,1.25
20775,DAISY NOTEBOOK ,64,105.6,20,19,1.65
22874,NUMBER TILE COTTAGE GARDEN 6,54,105.3,11,10,1.95
22868,NUMBER TILE COTTAGE GARDEN 0 ,54,105.3,10,10,1.95
22039,BOTANICAL LILY GIFT WRAP,250,105.0,7,6,0.42
23574,PACKING CHARGE,14,105.0,14,9,7.5
84748,FOLK FELT HANGING MULTICOL GARLAND,28,105.0,8,7,3.75
84461,12 PINK HEN+CHICKS IN BASKET,41,104.55,14,13,2.55
21157,RED RETROSPOT WASHBAG,49,102.9,14,12,2.1
22885,NUMBER TILE VINTAGE FONT 6 ,79,102.49,12,10,1.7133333333333332
22881,NUMBER TILE VINTAGE FONT 2,79,102.49,13,9,1.7315384615384615
84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,120,102.0,21,21,0.85
21366,MIRRORED WALL ART PHOTO FRAMES,24,102.0,10,9,4.25
90148,LONG SILVER NECKLACE PASTEL FLOWER,8,102.0,5,5,12.75
90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,24,102.0,9,7,4.25
35819B,"ACRYLIC HANGING JEWEL,BLUE",268,101.84,22,19,0.38
47594A,CAROUSEL DESIGN WASHBAG,52,101.39999999999999,26,26,1.9499999999999997
22871,NUMBER TILE COTTAGE GARDEN 3 ,52,101.39999999999999,10,10,1.95
22876,NUMBER TILE COTTAGE GARDEN 8,52,101.39999999999999,11,11,1.95
84509E,SET OF 4 CAROUSEL PLACEMATS ,70,101.06,8,7,2.385
22830,UTILTY CABINET WITH HOOKS,5,100.85,4,4,22.7125
20796,SMALL BLUE PROVENCAL CERAMIC BALL,61,100.64999999999999,8,8,1.65
22883,NUMBER TILE VINTAGE FONT 4,78,100.53999999999999,11,9,1.6918181818181817
17096,ASSORTED LAQUERED INCENSE HOLDERS,497,100.53,11,11,0.20636363636363636
35818P,"ACRYLIC JEWEL ICICLE, PINK",264,100.32000000000001,17,15,0.38
84247E,PACK/12 XMAS FUN CARD,34,100.30000000000001,10,10,2.95
20897,VINTAGE NOTEBOOK PARIS DAYS,34,100.30000000000001,7,7,2.95
85129C,BEADED CRYSTAL HEART BLUE SMALL,77,99.88,12,8,1.5525
23324,RUSTIC STRAWBERRY JAMPOT LARGE ,48,99.84,4,4,2.08
22875,NUMBER TILE COTTAGE GARDEN 7,51,99.45,14,14,1.95
17091A,LAVENDER INCENSE IN TIN,172,99.29,25,19,0.7815384615384615
23466,TUSCAN VILLA DOVECOTE,12,99.0,4,4,8.25
23465,TUSCAN VILLA FEEDING STATION,12,99.0,7,7,8.25
23191,BUNDLE OF 3 RETRO EXERCISE BOOKS,60,98.99999999999999,5,5,1.65
90184C,BLACK CHUNKY BEAD BRACELET W STRAP,11,98.44999999999999,7,7,8.95
23360,SET 8 CANDLES VINTAGE DOILEY,50,97.5,6,6,1.95
21651,HANGING GLASS ETCHED TEALIGHT,59,97.35,8,7,1.65
84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,137,96.88999999999999,11,11,1.0645454545454545
84801A,PINK HYDRANGEA ART FLOWER,46,96.60000000000001,5,5,2.1
22812,PACK 3 BOXES CHRISTMAS PANETTONE,39,95.67,12,9,2.495
79190D,RETRO PLASTIC DAISY TRAY,227,95.34,25,16,0.42
90195A,PURPLE GEMSTONE BRACELET,16,95.2,7,7,6.378571428571428
85169C,EAU DE NIL LOVE BIRD CANDLE,92,95.08,18,13,1.203888888888889
84569B,PACK 3 FIRE ENGINE/CAR PATCHES,76,95.0,11,11,1.25
84666,SQUARE CHERRY BLOSSOM CABINET,24,94.80000000000001,4,4,3.95
22884,NUMBER TILE VINTAGE FONT 5,75,94.69,16,12,1.7725
22541,MINI JIGSAW LEAP FROG,226,94.64,20,18,0.42857142857142855
84898F,YELLOW FLOWERS FELT HANDBAG KIT,45,94.50000000000001,18,15,2.1
46776F,WOVEN ROSE GARDEN CUSHION COVER ,19,94.05000000000001,8,6,4.95
90125A,PINK BERTIE GLASS BEAD BAG CHARM,109,93.89999999999999,6,4,1.0583333333333333
21811,CHRISTMAS HANGING HEART WITH BELL,75,93.75,14,13,1.25
23402,HOME SWEEET HOME 3 PEG HANGER ,25,93.75,4,4,3.75
22602,CHRISTMAS RETROSPOT HEART WOOD,110,93.5,10,10,0.85
90063A,WHITE VINT ART DECO CRYSTAL NECKLAC,11,93.5,7,7,8.5
90185A,AMBER DIAMANTE EXPANDABLE RING,22,93.5,5,5,4.25
85167B,BLACK GRAND BAROQUE PHOTO FRAME,48,93.0,7,7,3.392857142857143
22886,NUMBER TILE VINTAGE FONT 7,74,92.74,13,8,1.7315384615384615
23484,HEART TRELLISTRIPLE T-LIGHT HOLDER,32,92.48,4,4,2.89
20795,LARGE BLUE PROVENCAL CERAMIC BALL,44,92.4,8,6,2.1
20773,BLUE PAISLEY NOTEBOOK,56,92.39999999999999,23,21,1.6499999999999997
21332,MOROCCAN BEATEN METAL MIRROR,10,92.3,7,7,10.235714285714286
47503H,ASS FLORAL PRINT SPIRIT LEVEL ,96,92.08,32,30,1.1444444444444446
22873,NUMBER TILE COTTAGE GARDEN 5,47,91.64999999999999,13,12,1.9499999999999997
23075,DOUBLE CERAMIC PARLOUR HOOK,22,91.30000000000001,5,5,4.15
21637,ASSORTED SANSKRIT MINI NOTEBOOK,73,91.25,5,5,1.25
85118,HEART T-LIGHT HOLDER,106,90.74000000000001,5,4,1.076
90032,IVORY SHELL HEART NECKLACE,19,90.67,6,4,5.73
90160D,PINK BOUDICCA LARGE BRACELET,13,90.35000000000001,7,7,6.95
85230F,JASMINE VOTIVE CANDLE,338,90.33999999999999,12,11,0.27666666666666667
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,32,90.0,7,7,3.4375
21690,SILVER  CANDLEPOT JARDIN ,24,90.0,7,6,3.75
37343,POLKADOT MUG PINK ,62,89.69999999999999,8,8,1.4925
85179C,PINK BITTY LIGHT CHAIN,69,89.65,7,7,1.7357142857142858
21344,MOROCCAN BEATEN METAL DISH,9,89.55,4,4,9.95
35400,WOODEN BOX ADVENT CALENDAR ,10,89.5,5,5,8.95
90010E,AMBER GLASS/SILVER BRACELET,10,89.5,7,7,8.95
23203,JUMBO BAG VINTAGE DOILEY ,43,89.44000000000001,5,5,2.08
21331,MOROCCAN BEATEN METAL DISH LARGE,7,89.25,6,6,12.75
90062,CARNIVAL BRACELET,7,89.25,4,4,12.75
90185C,BLACK DIAMANTE EXPANDABLE RING,21,89.25,5,5,4.25
90120C,GREEN MURANO TWIST BRACELET,21,89.25,6,5,4.25
21281,VINTAGE KITCHEN PRINT SEAFOOD,35,89.24999999999999,6,6,2.55
90019A,SILVER M.O.P ORBIT BRACELET,18,89.10000000000001,9,8,4.95
22880,NUMBER TILE VINTAGE FONT 1,72,88.84,11,8,1.7133333333333332
85146,JARDIN ETCHED GLASS SMALL BELL JAR,31,88.45,7,7,3.45
21678,PAISLEY PATTERN  STICKERS,104,88.39999999999999,16,16,0.85
84984A,GREEN PEONY CUSHION COVER,19,88.35000000000001,6,4,4.65
90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",11,87.45,4,4,7.95
23442,12 HANGING EGGS HAND PAINTED,42,87.36,7,7,2.08
90180A,BLACK+WHITE NECKLACE W TASSEL,13,87.35,5,5,8.55
21420,OYSTER TRINKET BOX,48,87.12,13,12,2.9219999999999997
21316,SMALL CHUNKY GLASS ROMAN  BOWL,61,87.07000000000001,8,8,1.75
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,77,86.75,23,20,1.1656521739130437
C2,CARRIAGE,4,86.0,3,3,22.666666666666668
20774,GREEN FERN NOTEBOOK,52,85.8,22,21,1.65
90201A,PURPLE ENAMEL FLOWER RING,29,85.55000000000001,10,10,2.95
75172,PAINTED SEA SHELL METAL WINDCHIME,93,85.31,8,8,1.53
90198B,VINTAGE ROSE BEAD BRACELET BLACK,20,85.0,10,10,4.25
90200C,BLUE SWEETHEART BRACELET,20,85.0,6,6,4.25
21032,SPACE CADET WHITE,65,84.88,15,13,1.476875
84527,FLAMES SUNGLASSES PINK LENSES,47,84.44999999999999,6,6,1.9000000000000001
35933,PINK STOCKING CHRISTMAS DECORATION,222,84.36,16,15,0.38
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,17,84.15,9,8,4.95
90122C,TURQUOISE CRYSTAL+GLASS BRACELET,17,84.15,5,3,4.95
16169K,WRAP FOLK ART,200,84.0,8,8,0.42
82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",67,83.75,14,13,1.25
35920,FOUR RABBIT EASTER DECORATIONS,67,83.75,11,11,1.25
84531B,BLUE KNITTED EGG COSY,150,83.46,25,24,0.75
90160B,RED BOUDICCA LARGE BRACELET,12,83.4,7,6,6.95
90123A,PINK HEART OF GLASS BRACELET,14,83.3,8,8,5.95
23130,MISELTOE HEART WREATH ,20,83.0,3,3,4.15
90201D,GREEN ENAMEL FLOWER RING,28,82.60000000000001,8,8,2.95
21003,ROSE DU SUD CUSHION COVER,13,82.55,6,6,6.349999999999999
23066,SMALL JEWELLERY STAND,10,82.5,5,5,8.25
79337,BLUE FLOCK GLASS CANDLEHOLDER,176,82.12,8,8,0.6975
16049,TEATIME GEL PENS ASST,504,82.08,5,5,0.24
75011,BLUE DAISY MOBILE,100,81.88,11,8,0.8009090909090909
85168B,BLACK BAROQUE CARRIAGE CLOCK,9,81.66999999999999,6,5,9.155
85023B,EAU DE NILE JEWELLED PHOTOFRAME,32,81.6,11,9,2.55
21349,IVY HEART WREATH,12,81.0,7,7,6.75
35915C,PEACH KNITTED HEN ,49,80.85,8,8,1.65
85024B,EAU DE NILE JEWELLED PHOTOFRAME,49,80.85,11,11,1.65
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,14,80.75,4,4,7.4375
21095,SET/6 POSIES PAPER PLATES,95,80.75,9,9,0.85
90175C,BLUE GLASS CHUNKY CHARM BRACELET,9,80.55,6,6,8.95
90175A,WHITE GLASS CHUNKY CHARM BRACELET,9,80.55,8,6,8.95
23370,SET 36 COLOUR PENCILS DOILEY,64,80.0,3,3,1.25
23303,SET 4 PICNIC CUTLERY FONDANT,41,79.94999999999999,5,5,1.95
84809A,WHITE CHRYSANTHEMUMS ART FLOWER,38,79.80000000000001,5,5,2.1
90162B,ANT SILVER LIME GREEN BOUDICCA RING,27,79.65,10,7,2.95
90014A,SILVER/MOP ORBIT NECKLACE,8,79.6,7,5,9.95
90014B,GOLD M PEARL  ORBIT NECKLACE,8,79.6,6,5,9.95
23464,VINTAGE ZINC WATERING CAN SMALL,16,79.2,6,6,4.95
20821,GOLDIE LOOKING MIRROR,16,79.2,5,5,4.95
84984B,RED PEONY CUSHION COVER ,17,79.05000000000001,5,4,4.65
84507B,STRIPES DESIGN MONKEY DOLL,31,79.05,14,10,2.55
23540,WALL ART THE MAGIC FOREST ,12,79.0,7,7,6.321428571428571
84847,FLORAL BATHROOM SET,21,78.75,11,9,3.75
84685,BEACH HUT KEY CABINET,21,78.75,9,6,3.75
85131C,BEADED CRYSTAL HEART BLUE ON STICK,73,78.71,11,5,1.0036363636363637
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,20,78.71,5,5,4.492
84313B,BLUE TV TRAY TABLE ,26,78.3,11,5,3.4136363636363636
78033,FLAG OF ST GEORGE CHAIR,13,77.35000000000001,5,5,5.95
90123C,GREEN HEART OF GLASS BRACELET,13,77.35,5,5,5.95
21319,GLASS CHALICE GREEN  SMALL ,111,77.31,11,11,1.1918181818181817
22887,NUMBER TILE VINTAGE FONT 8,66,77.14,11,8,1.6918181818181817
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,9,76.5,8,6,8.5
20657,TROPICAL LUGGAGE TAG,61,76.39,22,20,1.3513636363636363
20941,FROG CANDLE,61,76.25,17,13,1.25
90170,DAISY HAIR BAND,46,75.89999999999999,6,6,1.6499999999999997
85067,CREAM SWEETHEART WALL CABINET,4,75.8,4,4,18.95
21372,MIRRORED WALL ART TABLE LAMP,67,75.73,25,18,1.3292000000000002
23467,VINTAGE ZINC PLANTER  ,23,75.67,5,5,3.29
79403,FROSTED WHITE BASE ,89,75.64999999999999,11,9,0.85
20798,CLEAR MILKSHAKE GLASS,36,75.60000000000001,5,5,2.1
23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,26,75.14,4,4,2.89
84870C,GREEN GEISHA GIRL ,20,75.0,10,10,3.75
84870B,BLUE GEISHA GIRL ,20,75.0,10,9,3.75
62096A,PINK/YELLOW FLOWERS HANDBAG,60,75.0,7,7,1.25
85096,HILDA CANDY SPOT RABBIT,20,75.0,11,10,3.75
23091,METAL HERB GERDEN CONTAINER,12,75.0,4,4,6.25
23061,VINTAGE ENGRAVED HEART,60,75.0,4,4,1.25
23044,PAPER LANTERN 9 POINT HOLLY STAR 23,18,74.7,5,5,4.15
23068,ALUMINIUM HEART,30,74.7,6,6,2.49
46776B,WOVEN BERRIES CUSHION COVER ,15,74.25,7,6,4.95
90081A,LILY BROOCH AMETHYST COLOUR,15,74.25,8,7,4.95
23298,"BUNTING , SPOTTY ",15,74.25,3,3,4.95
20997,ROSE DU SUD CUSHION COVER ,15,74.25,5,4,4.95
90030C,BROWN KUKUI COCONUT SEED NECKLACE,74,74.0,8,8,1.0
20699,MOUSEY LONG LEGS SOFT TOY,29,73.94999999999999,11,11,2.55
85123A,CREAM HANGING HEART T-LIGHT HOLDER,25,73.75000000000001,6,6,2.9500000000000006
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,25,73.75,9,9,2.95
20898,VINTAGE NOTEBOOK TRAVELOGUE,25,73.75,4,4,2.95
20622,VIP PASSPORT COVER ,35,73.5,11,8,2.1
17084P,DRAGONS BLOOD INCENSE,349,73.29,13,12,0.21
72801D,4 SKY BLUE DINNER CANDLES,58,72.5,12,10,1.25
22416,SET OF 36 SPACEBOY PAPER DOILIES,50,72.5,7,7,1.45
90018A,SILVER M.O.P ORBIT DROP EARRINGS,17,72.25,9,8,4.25
46000P,POLYESTER FILLER PAD 65CMx65CM,17,72.25,5,5,4.25
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,72,72.0,7,7,1.0
84927E,FLOWERS TILE HOOK,57,71.82000000000001,11,10,1.53
84531A,PINK KNITTED EGG COSY,140,71.75999999999999,25,24,0.6900000000000001
90178A,AMBER CHUNKY GLASS+BEAD NECKLACE,6,71.69999999999999,6,6,11.949999999999998
90098,NECKLACE+BRACELET PINK BUTTERFLY,28,71.39999999999999,9,9,2.55
22888,NUMBER TILE VINTAGE FONT 9 ,63,71.28999999999999,8,7,1.595
20933,YELLOW POT PLANT CANDLE,23,71.05,9,9,3.127777777777778
21100,CHARLIE AND LOLA CHARLOTTE BAG,43,70.95,8,7,1.65
51020B,STRIPY DESIGN SHOWER CAP,197,70.57,15,13,0.6739999999999999
90164A,PINK ROSEBUD PEARL BRACELET,19,70.35,6,6,4.7250000000000005
84661C,PINK SQUARE TABLE CLOCK,62,70.10000000000001,5,5,1.494
16161G,WRAP BAD HAIR DAY,700,70.0,22,22,0.1
84881,BLUE WIRE SPIRAL CANDLE HOLDER,11,69.85,5,5,6.35
81952V,ROUND PURPLE CLOCK WITH SUCKER,367,69.73,24,22,0.19
90124C,GREEN MURANO TWIST NECKLACE,7,69.64999999999999,4,4,9.95
22879,NUMBER TILE VINTAGE FONT 0,62,69.34,8,6,1.595
90158,ST TROPEZ NECKLACE,14,69.30000000000001,6,6,4.95
85197,SET OF 12 MINI BUNNIES IN A BUCKET,33,69.30000000000001,18,18,2.1
46776A,WOVEN BUBBLE GUM CUSHION COVER,14,69.30000000000001,6,6,4.95
46776E,WOVEN CANDY CUSHION COVER ,14,69.3,5,5,4.95
23040,PAPER LANTERN 9 POINT SNOW STAR,12,69.0,4,4,5.75
84249A,"GREETING CARD,SQUARE, DOUGHNUTS",160,68.84,13,12,0.483076923076923
72801G,4 BURGUNDY WINE DINNER CANDLES,55,68.75,11,9,1.25
84231,EASTER BUNNY WITH BASKET ON BACK,105,68.25,18,13,0.65
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,86,68.06,6,6,0.815
90151,SILVER/NATURAL SHELL NECKLACE,8,68.0,4,2,8.5
90063B,BLACK VINT ART DEC CRYSTAL NECKLACE,8,68.0,5,5,8.5
22184,CAKE STAND VICTORIAN FILIGREE LARGE,8,68.0,4,3,8.5
84247K,"FOLK ART GREETING CARD,pack/12",23,67.85000000000001,9,7,2.95
17014A,ORIGAMI VANILLA INCENSE CONES,154,67.83,7,7,0.6071428571428571
90003D,CRYSTAL PAIR HEART HAIR SLIDES,18,67.5,7,7,3.75
85049B,LUSH GREENS RIBBONS,54,67.5,13,13,1.25
35921,EASTER BUNNY HANGING GARLAND,54,67.5,11,9,1.25
23229,DONKEY TAIL GAME ,18,67.5,3,3,3.75
72811,SMALL ZINC/GLASS CANDLEHOLDER,49,67.25,6,6,1.45
90108,BLUE BLOSSOM HAIR CLIP,64,67.2,6,6,1.05
84686,BEACH HUT MIRROR,49,66.39,8,7,2.9525
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,26,66.3,8,8,2.55
47481,50CM METAL STRING WITH  7 CLIPS,78,66.3,18,14,0.85
